0.000000000000000000e+00,0.000000000000000000e+00
2.222222222222222099e-01,8.948717948717949122e-01
2.435897435897435848e-01,9.000000000000000222e-01
2.564102564102563875e-01,9.076923076923076872e-01
2.606837606837607013e-01,9.128205128205127972e-01
2.649572649572649596e-01,9.128205128205127972e-01
2.735042735042735318e-01,9.179487179487179072e-01
2.777777777777777901e-01,9.205128205128204621e-01
2.820512820512820484e-01,9.282051282051282382e-01
2.863247863247863068e-01,9.307692307692307931e-01
2.948717948717948789e-01,9.307692307692307931e-01
2.991452991452991372e-01,9.333333333333333481e-01
3.034188034188033956e-01,9.333333333333333481e-01
3.119658119658119677e-01,9.333333333333333481e-01
3.162393162393162260e-01,9.358974358974359031e-01
3.162393162393162260e-01,9.384615384615384581e-01
3.205128205128205399e-01,9.384615384615384581e-01
3.205128205128205399e-01,9.410256410256410131e-01
3.247863247863247982e-01,9.410256410256410131e-01
3.247863247863247982e-01,9.435897435897435681e-01
3.290598290598290565e-01,9.435897435897435681e-01
3.290598290598290565e-01,9.461538461538461231e-01
3.333333333333333148e-01,9.461538461538461231e-01
3.333333333333333148e-01,9.564102564102564541e-01
3.376068376068376287e-01,9.564102564102564541e-01
3.547008547008547175e-01,9.564102564102564541e-01
3.632478632478632341e-01,9.564102564102564541e-01
3.632478632478632341e-01,9.615384615384615641e-01
3.675213675213675479e-01,9.615384615384615641e-01
3.675213675213675479e-01,9.641025641025641191e-01
3.717948717948718063e-01,9.641025641025641191e-01
3.717948717948718063e-01,9.666666666666666741e-01
3.803418803418803229e-01,9.666666666666666741e-01
3.888888888888888951e-01,9.666666666666666741e-01
3.931623931623931534e-01,9.666666666666666741e-01
3.931623931623931534e-01,9.692307692307692291e-01
4.017094017094017255e-01,9.692307692307692291e-01
4.017094017094017255e-01,9.717948717948717841e-01
4.102564102564102422e-01,9.717948717948717841e-01
4.102564102564102422e-01,9.743589743589743390e-01
4.273504273504273310e-01,9.743589743589743390e-01
4.273504273504273310e-01,9.769230769230768940e-01
4.401709401709401615e-01,9.769230769230768940e-01
4.401709401709401615e-01,9.794871794871794490e-01
4.487179487179487336e-01,9.794871794871794490e-01
4.487179487179487336e-01,9.820512820512820040e-01
4.615384615384615641e-01,9.820512820512820040e-01
4.615384615384615641e-01,9.846153846153846700e-01
4.786324786324786529e-01,9.846153846153846700e-01
4.786324786324786529e-01,9.871794871794872250e-01
5.085470085470085166e-01,9.871794871794872250e-01
5.085470085470085166e-01,9.897435897435897800e-01
5.384615384615384359e-01,9.897435897435897800e-01
5.384615384615384359e-01,9.923076923076923350e-01
5.897435897435897578e-01,9.923076923076923350e-01
5.897435897435897578e-01,9.948717948717948900e-01
6.282051282051281937e-01,9.948717948717948900e-01
6.282051282051281937e-01,9.974358974358974450e-01
6.452991452991453381e-01,9.974358974358974450e-01
6.452991452991453381e-01,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00
