0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.743589743589743835e-01
0.000000000000000000e+00,3.615384615384615308e-01
0.000000000000000000e+00,4.153846153846154077e-01
0.000000000000000000e+00,4.410256410256410131e-01
0.000000000000000000e+00,4.743589743589743390e-01
0.000000000000000000e+00,5.153846153846153300e-01
8.547008547008547868e-03,5.307692307692307709e-01
1.282051282051282007e-02,5.358974358974358809e-01
1.282051282051282007e-02,5.461538461538461009e-01
1.282051282051282007e-02,5.512820512820513219e-01
1.282051282051282007e-02,5.589743589743589869e-01
1.282051282051282007e-02,5.615384615384615419e-01
1.282051282051282007e-02,5.692307692307692069e-01
1.282051282051282007e-02,5.717948717948717618e-01
1.709401709401709574e-02,5.846153846153846478e-01
1.709401709401709574e-02,5.897435897435897578e-01
1.709401709401709574e-02,5.974358974358974228e-01
1.709401709401709574e-02,6.025641025641025328e-01
1.709401709401709574e-02,6.051282051282050878e-01
2.136752136752136794e-02,6.076923076923076428e-01
2.136752136752136794e-02,6.102564102564103088e-01
2.991452991452991581e-02,6.102564102564103088e-01
2.991452991452991581e-02,6.230769230769230838e-01
2.991452991452991581e-02,6.256410256410256387e-01
2.991452991452991581e-02,6.307692307692307487e-01
3.418803418803419147e-02,6.333333333333333037e-01
3.418803418803419147e-02,6.358974358974358587e-01
3.846153846153846367e-02,6.410256410256410797e-01
3.846153846153846367e-02,6.487179487179487447e-01
3.846153846153846367e-02,6.564102564102564097e-01
3.846153846153846367e-02,6.615384615384615197e-01
3.846153846153846367e-02,6.666666666666666297e-01
3.846153846153846367e-02,6.769230769230769607e-01
3.846153846153846367e-02,6.794871794871795156e-01
3.846153846153846367e-02,6.846153846153846256e-01
3.846153846153846367e-02,6.871794871794871806e-01
3.846153846153846367e-02,6.948717948717948456e-01
3.846153846153846367e-02,6.974358974358974006e-01
3.846153846153846367e-02,7.076923076923077316e-01
3.846153846153846367e-02,7.102564102564102866e-01
4.273504273504273587e-02,7.102564102564102866e-01
4.273504273504273587e-02,7.153846153846153966e-01
4.700854700854700807e-02,7.153846153846153966e-01
5.128205128205128027e-02,7.179487179487179516e-01
5.128205128205128027e-02,7.230769230769230616e-01
5.128205128205128027e-02,7.282051282051281715e-01
5.128205128205128027e-02,7.333333333333332815e-01
5.128205128205128027e-02,7.410256410256410575e-01
5.555555555555555247e-02,7.410256410256410575e-01
5.555555555555555247e-02,7.487179487179487225e-01
5.982905982905983161e-02,7.487179487179487225e-01
5.982905982905983161e-02,7.512820512820512775e-01
5.982905982905983161e-02,7.615384615384614975e-01
6.410256410256409687e-02,7.615384615384614975e-01
6.410256410256409687e-02,7.641025641025640525e-01
6.837606837606838295e-02,7.641025641025640525e-01
6.837606837606838295e-02,7.769230769230769384e-01
